respondent_id,Completed,Termination_Point,A1_purchased_snack,A2_gender,A3_age,A4_province,TV_Channel_A,TV_Channel_B,TV_Channel_C,TV_Channel_D,TV_Channel_E,A6_PotatoChips,A6_Popcorn,A6_Pretzels,A6_Chocolate,A6_GranolaBars,A6_FruitSlices,Exposed_Flag,B1_Unaided_BrandAwareness,B2_Aided_BrandAwareness,B2a_Overall_Impression,B3_Familiarity_BrandX,B4_Consideration_BrandX,B5_Recommendation_BrandX,C1_Ad_Recall_Pre,C2_Ad_Source,C3_Ad_Recall_Post,C4_Ad_Enjoyment,C5_Ad_Attitudes,C6_Key_Message_Unaided,C7_Key_Message_Aided,D1_Grocery_Shopper_Role,D2_Snack_Purchase_Frequency,D3_Weekly_Snack_Spend,D4_Employment_Status,D5_Education_Level,D6_Marital_Status,D7_Children,D8_Children_Age,D9_Community_Type,D10_Household_Income,Completion_Time
441,1,Completed,1,2,1,British Columbia,1,4,5,1,2,2,2,3,4,3,3,1,"PakiChips, Cheetos, BrandX","1, 2","Brand X:9, Lay's:6",3,5,8,3,,2,4,"5, 5, 5, 5, 5, 4",Loved the upbeat feel and the emphasis on quality ingredients,3,1,5,6,5,4,1,2,,1,7,9.7
919,1,Completed,1,2,4,British Columbia,5,5,3,2,2,3,1,4,4,3,4,0,Krunchers,"2, 5","Lay's:3, Utz:8",4,4,5,,,,,,,,2,5,1,5,3,1,2,,1,4,19.4
682,1,Completed,1,2,5,Ontario,5,5,4,3,1,1,2,3,2,3,1,0,"PakiChips, Ranchritos, Hawaiian","1, 6, 7","Brand X:6, Kettle Brand:10, Herr's:4",3,5,6,,,,,,,,1,2,2,1,2,3,1,2,2,2,36.3
760,1,Completed,1,2,2,Ontario,5,5,1,5,2,1,3,2,2,2,2,0,"PopChips, Utz","3, 5, 6","Pringles:4, Utz:2, Kettle Brand:3",4,4,8,,,,,,,,1,1,1,2,2,2,1,"1, 4",3,2,43.8
258,1,Completed,1,2,3,British Columbia,2,3,1,1,5,2,1,1,3,4,4,1,"BrandX, KettleChip","3, 4, 5","Pringles:1, Ruffles:10, Utz:2",5,5,7,2,,1,5,"5, 4, 5, 3, 5, 5",Great taste and crunch,3,2,2,1,4,3,1,1,4,2,4,20.5
764,1,Completed,1,1,3,Ontario,5,5,1,2,2,4,4,2,2,3,4,0,"Utz, ChexMix","1, 2, 5","Brand X:9, Lay's:6, Utz:9",3,3,6,,,,,,,,1,6,3,5,2,1,2,,1,3,24.7
429,1,Completed,1,2,3,Ontario,1,2,5,3,5,1,3,4,3,4,2,1,BrandX,"1, 3, 4","Brand X:3, Pringles:9, Ruffles:9",5,5,9,1,8,1,4,"5, 5, 5, 5, 4, 5",Loved the upbeat feel and the emphasis on quality ingredients,7,1,2,6,1,2,3,2,,2,6,12.7
782,1,Completed,1,2,3,Ontario,5,5,5,3,5,1,2,4,3,2,2,0,"Zapps, Munchies","2, 3, 6","Lay's:5, Pringles:8, Kettle Brand:8",3,3,6,,,,,,,,1,2,1,5,4,3,1,"1, 3, 4",1,1,27.7
136,1,Completed,1,1,6,Ontario,3,1,3,5,5,3,3,3,3,2,3,1,BrandX,"2, 7","Lay's:5, Herr's:4",5,5,8,1,7,1,3,"4, 3, 1, 5, 3, 5",Too repetitive for my taste,1,1,1,2,1,2,1,2,,1,3,27
498,1,Completed,1,2,6,British Columbia,1,4,3,3,2,2,1,2,2,3,4,1,"Ruffles, KettleChip, BrandX","4, 6","Ruffles:2, Kettle Brand:6",5,5,8,1,4,1,5,"5, 5, 5, 5, 2, 5",Good visuals and appealing soundtrack,6,2,1,2,1,3,4,1,2,1,2,28.7
636,1,Completed,1,2,1,Ontario,5,5,5,4,1,1,2,2,2,2,3,0,"BrandX, Popcorners","1, 2, 3, 5","Brand X:8, Lay's:4, Pringles:2, Utz:4",5,5,5,,,,,,,,1,4,2,1,3,1,2,,1,5,22.6
491,1,Completed,1,2,1,Ontario,1,2,2,2,2,3,4,3,4,4,2,1,Krunchers,"1, 2","Brand X:6, Lay's:9",5,5,8,3,,2,4,"4, 4, 4, 5, 5, 5",Really enjoyed the ad and the message of fresh flavors,1,1,1,1,5,4,2,1,"2, 4",2,5,29.4
666,1,Completed,1,2,3,Nova Scotia,5,5,3,1,3,4,3,1,3,4,3,0,"BhujaSnax, Pringles, CapeCod","4, 6","Ruffles:6, Kettle Brand:4",3,4,6,,,,,,,,1,1,1,7,5,2,2,,1,3,39.7
461,1,Completed,1,1,1,Ontario,4,3,2,1,3,4,3,3,2,3,3,1,"SunChips, BrandX","2, 3, 6, 7","Lay's:3, Pringles:1, Kettle Brand:10, Herr's:5",5,5,9,3,,1,5,"4, 4, 5, 5, 5, 5",It made me think of fun snacking moments,3,1,5,2,1,3,2,1,3,1,1,32.2
77,1,Completed,1,2,5,British Columbia,4,4,4,1,1,1,3,1,2,4,2,1,BrandX,"1, 4, 6","Brand X:2, Ruffles:2, Kettle Brand:2",5,5,9,3,,2,5,"4, 5, 5, 4, 3, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,2,2,3,1,2,2,2,,1,2,10.7
888,1,Completed,1,2,2,British Columbia,5,5,4,2,1,3,1,3,2,2,2,0,"Doritos, Lays, Fritos","1, 3, 4","Brand X:2, Pringles:3, Ruffles:2",3,3,6,,,,,,,,1,1,2,1,1,2,1,"1, 3",2,3,43.5
553,1,Completed,1,2,3,Nova Scotia,5,5,1,1,4,3,3,3,4,2,1,0,Hawaiian,"3, 4, 7","Pringles:3, Ruffles:9, Herr's:7",1,4,9,,,,,,,,1,1,1,1,1,2,1,4,1,1,14.7
3001,0,A6,1,2,5,Quebec,5,1,1,3,4,5,5,5,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,14.7
2003,1,Completed,1,2,1,Ontario,2,4,2,2,4,3,2,4,1,3,1,1,BrandX,"3, 5, 7","Pringles:9, Utz:9, Herr's:8",4,4,7,1,3,1,3,"3, 3, 3, 3, 3, 3",Average ad. Not much to say.,2,1,2,1,3,3,2,2,,2,4,50.9
66,1,Completed,1,2,5,British Columbia,5,3,4,2,5,4,3,3,2,1,2,1,"Fritos, OnionRings","1, 2, 4, 7","Brand X:6, Lay's:1, Ruffles:2, Herr's:9",2,5,7,2,,2,2,"4, 3, 4, 4, 2, 5",I found it somewhat boring,3,1,2,1,3,2,2,2,,2,3,6.8
3013,0,A6,1,1,1,Ontario,1,2,3,5,4,5,5,5,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,16.7
207,1,Completed,1,1,3,British Columbia,2,3,4,4,3,2,1,1,1,4,2,1,Lays,"2, 3","Lay's:1, Pringles:10",5,5,8,2,,2,5,"5, 5, 5, 5, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,2,3,2,1,2,2,1,"2, 3",3,1,42.1
9,1,Completed,1,1,3,Ontario,4,4,2,2,4,2,2,4,3,4,4,1,"Doritos, PopChips, BrandX","1, 2, 7","Brand X:2, Lay's:3, Herr's:4",5,5,9,3,,2,2,"5, 4, 2, 4, 5, 5",I found it somewhat boring,1,2,5,6,1,4,1,2,,1,1,26.9
78,1,Completed,1,2,3,Ontario,2,4,3,1,3,3,3,2,4,3,3,1,BrandX,"1, 4, 6, 7","Brand X:4, Ruffles:8, Kettle Brand:8, Herr's:4",5,5,8,2,,1,3,"5, 4, 5, 5, 2, 4",Too repetitive for my taste,1,2,3,1,1,3,1,1,2,1,4,33
967,1,Completed,1,2,6,Prince Edward Island,5,5,4,4,2,3,4,1,2,2,2,0,"MissVickie, SunChips","1, 3, 5, 7","Brand X:8, Pringles:8, Utz:3, Herr's:6",3,3,6,,,,,,,,1,1,1,1,4,1,2,,1,4,26.9
59,1,Completed,1,2,2,Ontario,4,5,1,2,4,2,3,4,3,2,4,1,"Lays, Doritos","1, 5, 6","Brand X:1, Utz:7, Kettle Brand:3",4,4,8,1,4,1,5,"5, 3, 5, 5, 5, 4",It made me think of fun snacking moments,1,1,2,2,7,1,1,2,,3,5,6.6
763,1,Completed,1,1,2,Alberta,5,5,3,2,1,1,1,4,3,1,4,0,Bugles,"2, 3","Lay's:7, Pringles:7",1,4,8,,,,,,,,2,2,1,5,1,4,2,,2,4,43
3043,0,A6,1,2,2,Ontario,3,4,2,3,4,5,5,5,5,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,31.8
473,1,Completed,1,1,4,Quebec,4,2,3,2,1,3,4,3,3,2,2,1,"BrandX, Krunchers","3, 4, 5","Pringles:7, Ruffles:6, Utz:10",5,5,8,1,5,1,4,"3, 4, 2, 5, 4, 4",Good visuals and appealing soundtrack,1,1,1,5,6,2,1,2,,1,2,6.6
425,1,Completed,1,1,2,British Columbia,5,2,2,3,3,3,3,3,2,4,3,1,"Ruffles, Munchies, Tims","3, 7","Pringles:4, Herr's:10",5,5,8,1,5,1,2,"1, 5, 5, 3, 4, 4",Not very memorable,1,1,1,2,1,3,2,2,,1,5,25.8
378,1,Completed,1,1,2,Saskatchewan,1,2,1,3,5,2,3,4,4,3,1,1,Doritos,"2, 3, 4, 6","Lay's:7, Pringles:2, Ruffles:9, Kettle Brand:8",2,5,7,1,5,1,5,"5, 4, 5, 4, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,3,4,1,1,3,1,2,,2,3,21.2
481,1,Completed,1,2,6,Alberta,1,1,5,4,2,2,2,2,4,2,3,1,BrandX,"1, 3, 7, 8","Brand X:2, Pringles:4, Herr's:3, Other:9",3,5,7,1,6,1,5,"5, 1, 2, 5, 4, 4",Great taste and crunch,1,2,3,2,4,1,2,2,,1,3,27.5
497,1,Completed,1,1,3,Ontario,1,4,5,1,5,4,2,3,1,3,3,1,"BrandX, Takis","1, 4, 5, 7, 8","Brand X:1, Ruffles:10, Utz:5, Herr's:6, Other:8",5,5,10,1,3,1,5,"4, 4, 5, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,2,1,2,1,5,2,2,1,"1, 4",1,2,28.2
632,1,Completed,1,1,4,Quebec,5,5,4,2,1,2,3,2,3,2,2,0,"BrandX, Cheetos","5, 6, 7","Utz:10, Kettle Brand:9, Herr's:7",5,5,8,,,,,,,,1,1,1,5,4,1,1,"1, 2, 3",1,3,11.9
3035,0,A1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3
320,1,Completed,1,1,5,British Columbia,4,3,5,5,4,4,4,1,2,3,1,1,Pringles,"1, 2, 3, 4","Brand X:4, Lay's:10, Pringles:9, Ruffles:6",5,5,7,1,1,1,5,"5, 5, 5, 5, 4, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",2,1,1,2,5,2,1,1,"1, 2",2,5,5.8
365,1,Completed,1,1,4,Quebec,1,2,4,3,1,4,1,4,4,1,3,1,Doritos,"1, 4, 5","Brand X:8, Ruffles:6, Utz:5",4,5,8,1,3,1,5,"5, 5, 5, 5, 4, 2","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",6,1,4,2,8,1,1,1,3,1,1,4.9
413,1,Completed,1,1,4,Ontario,1,1,3,4,5,2,3,4,3,3,3,1,Pringles,"2, 3, 4","Lay's:9, Pringles:7, Ruffles:8",5,5,7,1,4,1,5,"2, 5, 5, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,5,1,3,1,1,5,1,2,,2,5,7
142,1,Completed,1,1,1,British Columbia,4,4,4,5,5,3,2,2,2,1,2,1,BrandX,"4, 7, 8","Ruffles:1, Herr's:7, Other:3",5,5,8,2,,3,4,"2, 3, 3, 3, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,7,1,2,1,6,2,1,1,4,1,4,7.8
89,1,Completed,1,2,3,Ontario,3,4,4,1,2,1,4,4,2,2,4,1,BrandX,"3, 6, 7","Pringles:10, Kettle Brand:8, Herr's:5",5,5,8,3,,1,4,"5, 5, 5, 5, 2, 5",Good visuals and appealing soundtrack,2,1,3,5,6,2,3,2,,1,2,35.5
648,1,Completed,1,2,3,Alberta,5,5,5,5,1,1,3,3,1,1,3,0,"Popcorners, Ruffles, ChexMix","2, 3, 5, 6","Lay's:6, Pringles:5, Utz:9, Kettle Brand:7",4,4,6,,,,,,,,1,1,1,1,2,1,1,"1, 3, 4",1,4,10.5
820,1,Completed,1,2,2,British Columbia,5,5,5,3,5,4,3,3,3,3,2,0,"Takis, Doritos","4, 5, 7, 8","Ruffles:10, Utz:7, Herr's:6, Other:7",4,4,6,,,,,,,,1,2,2,5,4,4,2,,1,3,37.4
813,1,Completed,1,2,5,British Columbia,5,5,5,5,1,4,2,3,3,3,3,0,"Pringles, Krunchers","5, 6, 7","Utz:3, Kettle Brand:6, Herr's:1",5,5,8,,,,,,,,1,2,3,7,4,1,1,"1, 3",1,4,35.8
324,1,Completed,1,2,3,Alberta,1,4,1,5,2,2,1,4,3,2,1,1,"Takis, BrandX","3, 4, 6, 7","Pringles:5, Ruffles:2, Kettle Brand:2, Herr's:6",4,5,8,1,4,1,3,"5, 5, 2, 4, 5, 5",Too repetitive for my taste,5,1,1,1,1,2,3,2,,3,5,17
767,1,Completed,1,1,3,Ontario,5,5,4,1,3,2,3,2,3,4,4,0,OnionRings,"1, 2, 5, 7","Brand X:7, Lay's:6, Utz:3, Herr's:7",4,5,7,,,,,,,,1,4,1,1,1,2,2,,2,2,18.4
885,1,Completed,1,1,4,Ontario,5,5,2,1,5,2,2,4,4,4,3,0,ChexMix,"1, 5, 7","Brand X:4, Utz:2, Herr's:4",2,2,5,,,,,,,,2,2,3,1,1,1,1,"1, 2",3,2,19.8
322,1,Completed,1,2,5,Nova Scotia,2,1,5,5,2,3,2,2,3,3,4,1,"Smartfood, BrandX, ChexMix","1, 4, 5","Brand X:3, Ruffles:3, Utz:1",5,5,8,1,1,1,5,"3, 5, 5, 4, 5, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",3,2,2,1,1,1,2,1,2,1,1,6.5
61,1,Completed,1,2,3,Ontario,1,5,5,2,1,4,4,4,2,1,2,1,"BrandX, Funyuns","3, 4, 5","Pringles:5, Ruffles:6, Utz:5",5,5,9,1,5,1,4,"5, 5, 5, 4, 5, 5",Really enjoyed the ad and the message of fresh flavors,1,1,4,3,6,3,2,2,,3,1,44
487,1,Completed,1,1,1,Ontario,5,3,4,5,2,2,4,1,3,3,3,1,"Pringles, BrandX","3, 5, 7","Pringles:7, Utz:4, Herr's:9",5,5,9,3,,3,4,"4, 5, 4, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,6,1,5,3,3,2,2,2,,1,2,35.8
862,1,Completed,1,1,4,Ontario,5,5,3,1,3,1,4,2,3,4,4,0,"Ruffles, Smartfood, MissVickie","1, 2, 3, 5","Brand X:3, Lay's:9, Pringles:8, Utz:7",5,5,7,,,,,,,,1,2,2,3,3,2,2,,1,1,14.9
904,1,Completed,1,1,6,Quebec,5,5,4,5,4,3,1,4,4,4,1,0,"Ranchritos, Tims","1, 5, 7, 8","Brand X:4, Utz:5, Herr's:6, Other:2",4,5,9,,,,,,,,1,2,2,1,1,2,1,1,1,1,8.6
927,1,Completed,1,1,3,Ontario,5,5,1,4,3,2,1,1,4,4,3,0,"Pringles, PopChips, Pringles","3, 5, 6","Pringles:2, Utz:6, Kettle Brand:8",2,3,4,,,,,,,,1,2,1,6,3,2,2,,1,4,9.9
837,1,Completed,1,2,2,Ontario,5,5,1,4,4,1,2,1,3,2,1,0,PopChips,"2, 4, 5, 6","Lay's:7, Ruffles:6, Utz:10, Kettle Brand:6",4,4,6,,,,,,,,1,2,2,1,4,3,1,"2, 3, 4",1,3,31.6
386,1,Completed,1,1,1,Quebec,1,1,4,3,1,1,1,2,4,1,3,1,"Wise, Ruffles","3, 6, 8","Pringles:3, Kettle Brand:4, Other:1",5,5,9,1,2,1,2,"2, 5, 5, 5, 5, 3","It was okay, but nothing special",1,1,3,2,8,3,2,1,"1, 2, 3",1,4,16.1
926,1,Completed,1,1,2,Ontario,5,5,1,4,4,1,3,1,1,4,2,0,"Pringles, Munchies","2, 3, 7","Lay's:8, Pringles:10, Herr's:2",5,5,7,,,,,,,,1,2,2,4,1,2,1,4,1,2,37.5
420,1,Completed,1,1,1,Quebec,4,5,5,4,3,3,4,3,3,3,3,1,BrandX,"4, 5","Ruffles:8, Utz:5",5,5,8,1,3,1,3,"2, 4, 4, 4, 5, 5",I found it somewhat boring,1,2,2,1,5,2,2,2,,1,1,41.2
769,1,Completed,1,1,3,Ontario,5,5,5,2,2,1,3,2,1,2,2,0,Hawaiian,"3, 4, 6","Pringles:3, Ruffles:5, Kettle Brand:2",3,3,7,,,,,,,,1,1,2,2,3,2,2,,3,4,43.6
434,1,Completed,1,2,5,Saskatchewan,3,4,1,5,3,2,2,3,4,3,3,1,"PakiChips, BrandX","1, 3, 4, 5","Brand X:9, Pringles:4, Ruffles:9, Utz:9",5,5,8,1,6,1,5,"3, 5, 5, 1, 4, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,6,1,5,2,1,4,1,2,,1,4,7.3
302,1,Completed,1,1,3,Alberta,3,4,3,1,3,3,1,3,1,1,3,1,Hawaiian,"1, 3, 5, 7","Brand X:2, Pringles:8, Utz:9, Herr's:3",4,5,7,2,,2,5,"5, 5, 5, 5, 5, 1",Great taste and crunch,3,1,4,1,1,2,1,2,,2,4,36.4
410,1,Completed,1,1,6,Alberta,1,3,2,4,5,2,2,2,4,2,4,1,"OnionRings, Ruffles, PopChips","4, 5","Ruffles:3, Utz:6",5,5,7,1,8,1,4,"4, 4, 1, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",5,2,5,3,1,2,2,2,,2,7,5.9
297,1,Completed,1,2,3,Ontario,2,2,3,3,2,3,2,4,4,4,3,1,SunChips,"1, 2, 4, 6","Brand X:4, Lay's:9, Ruffles:4, Kettle Brand:4",5,5,10,1,4,1,5,"5, 5, 5, 5, 4, 3",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,6,2,1,6,5,2,3,1,"2, 3, 4",1,1,11.8
316,1,Completed,1,1,3,Quebec,3,3,5,3,3,1,3,1,3,2,4,1,"BrandX, Funyuns, Funyuns","4, 5","Ruffles:2, Utz:5",5,5,10,2,,3,2,"4, 5, 4, 4, 2, 4",I found it somewhat boring,1,2,2,1,2,3,1,1,3,3,1,22.7
272,1,Completed,1,2,5,Quebec,1,5,1,5,3,1,3,3,2,2,1,1,"Ruffles, BrandX","4, 5, 7","Ruffles:9, Utz:6, Herr's:7",5,5,8,1,6,1,5,"3, 5, 5, 4, 5, 5",Great taste and crunch,1,1,2,1,5,2,1,1,2,3,2,16.5
47,1,Completed,1,2,5,Quebec,1,1,1,3,1,3,3,2,4,4,2,1,"ChexMix, BrandX, Munchies","3, 5","Pringles:9, Utz:8",5,5,8,1,8,1,3,"5, 5, 5, 5, 4, 5",I found it somewhat boring,1,1,1,3,1,3,1,2,,1,1,29.2
87,1,Completed,1,1,2,New Brunswick,1,5,2,3,4,4,3,2,2,3,1,1,"BrandX, Tims","1, 7, 8","Brand X:10, Herr's:5, Other:3",5,5,9,1,9,1,5,"5, 5, 5, 2, 5, 4",Good visuals and appealing soundtrack,1,1,1,2,1,3,3,1,2,2,5,42.3
110,1,Completed,1,1,6,Prince Edward Island,1,2,5,5,2,3,4,1,4,3,3,1,"SunChips, Herrs","1, 2, 3, 6","Brand X:1, Lay's:9, Pringles:8, Kettle Brand:4",5,5,7,1,7,1,5,"3, 3, 2, 5, 5, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",3,1,1,1,6,1,1,2,,1,4,15
361,1,Completed,1,1,1,Alberta,1,3,1,5,3,2,1,4,2,3,3,1,"Pringles, BrandX, Doritos","3, 5","Pringles:5, Utz:7",5,5,8,3,,2,3,"5, 5, 4, 5, 5, 4","It was okay, but nothing special",1,2,3,2,1,2,3,2,,1,2,6.4
646,1,Completed,1,2,3,Ontario,5,5,1,4,3,2,4,3,3,4,3,0,Doritos,"1, 2, 3","Brand X:5, Lay's:10, Pringles:6",4,5,6,,,,,,,,1,2,1,1,1,3,2,,1,2,22.7
17,1,Completed,1,1,2,Ontario,2,3,2,2,5,2,2,3,3,3,2,1,"BrandX, Ranchritos","2, 5","Lay's:5, Utz:8",5,5,8,1,4,1,5,"5, 4, 4, 4, 5, 5",Loved the upbeat feel and the emphasis on quality ingredients,2,1,3,2,1,2,1,1,3,1,2,11.4
494,1,Completed,1,2,1,Quebec,2,3,2,4,1,1,3,2,2,3,3,1,"BrandX, OnionRings","3, 7","Pringles:8, Herr's:2",5,5,10,1,5,1,5,"5, 3, 4, 5, 5, 5",The ad was entertaining and memorable,1,1,2,2,1,2,2,2,,2,1,16.1
816,1,Completed,1,1,2,Manitoba,5,5,2,1,2,3,4,4,3,3,2,0,"Lays, Funyuns, Doritos","2, 4","Lay's:7, Ruffles:7",5,5,8,,,,,,,,1,2,1,5,2,1,2,,1,6,35.1
194,1,Completed,1,1,1,Ontario,5,1,5,3,4,4,1,1,3,2,4,1,"Krunchers, Tims, BrandX","1, 2","Brand X:4, Lay's:1",5,5,9,1,1,1,3,"5, 1, 3, 4, 5, 4",Not very memorable,2,1,2,1,8,3,5,1,4,1,3,25.9
3031,0,A6,1,1,1,Alberta,5,3,1,1,4,5,5,5,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,5.2
629,1,Completed,1,2,6,Quebec,5,5,3,2,1,4,1,3,4,4,4,0,Zapps,"1, 2, 5","Brand X:10, Lay's:3, Utz:1",5,5,5,,,,,,,,2,2,3,6,3,2,2,,1,4,13.9
868,1,Completed,1,1,2,Saskatchewan,5,5,3,1,1,2,1,3,3,3,3,0,Popcorners,"3, 5, 7","Pringles:4, Utz:8, Herr's:6",5,5,8,,,,,,,,1,2,1,1,3,1,1,2,1,7,14.1
843,1,Completed,1,1,2,Alberta,5,5,2,3,5,4,1,2,2,2,2,0,Wise,"2, 4, 5, 6","Lay's:9, Ruffles:3, Utz:3, Kettle Brand:9",4,4,6,,,,,,,,1,1,1,1,3,1,1,"2, 3, 4",1,1,21.5
879,1,Completed,1,1,3,Ontario,5,5,2,3,5,1,4,2,2,3,2,0,"Doritos, Popcorners, Fritos","1, 2, 7","Brand X:7, Lay's:10, Herr's:6",3,3,5,,,,,,,,1,2,1,5,2,1,2,,1,5,37.7
958,1,Completed,1,2,3,Ontario,5,5,5,2,1,2,4,3,2,1,3,0,Lays,"5, 7","Utz:2, Herr's:8",4,4,7,,,,,,,,2,2,2,1,3,2,1,"1, 4",1,2,25.4
402,1,Completed,1,2,5,Quebec,2,2,2,5,3,3,1,3,4,1,3,1,Utz,"4, 7","Ruffles:7, Herr's:4",5,5,10,1,4,1,4,"4, 4, 5, 4, 5, 4","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",1,2,5,2,7,2,3,1,"2, 3, 4",1,7,24.5
807,1,Completed,1,1,4,Quebec,5,5,2,3,1,4,2,1,4,2,3,0,Wise,"1, 3, 5, 7","Brand X:5, Pringles:1, Utz:8, Herr's:6",5,5,7,,,,,,,,1,2,1,2,4,2,1,"1, 2, 3",1,2,24.9
540,1,Completed,1,1,4,Ontario,5,5,5,3,5,4,2,4,3,3,4,0,MissVickie,"1, 3, 6","Brand X:4, Pringles:6, Kettle Brand:5",5,5,6,,,,,,,,2,1,1,1,2,2,1,2,1,2,9.8
439,1,Completed,1,2,5,New Brunswick,4,5,5,4,3,3,3,3,2,4,2,1,Fritos,"4, 6","Ruffles:10, Kettle Brand:6",4,4,8,2,,3,4,"5, 5, 5, 5, 5, 4",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,1,1,2,1,2,1,2,2,,1,2,29.3
141,1,Completed,1,2,5,Alberta,5,2,2,3,5,4,1,3,3,1,4,1,"Pringles, Munchies, Cheetos","1, 3","Brand X:5, Pringles:2",5,5,8,1,7,1,4,"5, 4, 3, 4, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,6,3,4,1,1,3,1,1,4,1,7,18.5
199,1,Completed,1,2,1,Alberta,1,3,5,4,3,1,4,3,4,3,3,1,BrandX,"1, 4, 6","Brand X:7, Ruffles:6, Kettle Brand:4",5,5,9,1,9,1,2,"4, 4, 5, 4, 4, 5",Not very memorable,2,1,2,1,7,1,2,2,,1,1,9.3
890,1,Completed,1,2,5,British Columbia,5,5,5,2,2,1,3,3,1,3,4,0,Hawaiian,"2, 3, 4, 6","Lay's:6, Pringles:5, Ruffles:1, Kettle Brand:10",5,5,8,,,,,,,,2,2,4,5,1,2,1,"1, 2",2,1,19.8
468,1,Completed,1,2,6,Alberta,2,5,2,5,2,3,3,3,4,3,4,1,Krunchers,"1, 2, 7","Brand X:9, Lay's:2, Herr's:7",4,4,7,1,3,1,3,"4, 3, 5, 5, 5, 5","It was okay, but nothing special",1,1,1,2,7,2,1,1,3,2,6,27
15,1,Completed,1,2,3,Quebec,3,1,2,1,5,4,4,3,3,4,2,1,"Ruffles, BrandX","2, 3, 4","Lay's:1, Pringles:3, Ruffles:9",5,5,7,1,9,1,5,"5, 3, 5, 4, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",3,2,2,4,2,4,2,2,,1,7,36.5
88,1,Completed,1,2,6,Quebec,2,3,2,1,2,3,1,3,2,4,2,1,"Hawaiian, BrandX, PopChips","1, 3, 6, 7","Brand X:8, Pringles:6, Kettle Brand:6, Herr's:4",5,5,8,1,1,1,4,"5, 4, 5, 5, 4, 5",Really enjoyed the ad and the message of fresh flavors,1,1,3,1,1,4,2,2,,1,2,38.7
266,1,Completed,1,1,1,Quebec,4,2,4,5,2,4,3,2,4,4,3,1,"Herrs, BrandX","1, 2, 3, 6","Brand X:7, Lay's:8, Pringles:4, Kettle Brand:8",4,5,8,1,8,1,2,"3, 5, 5, 5, 5, 5",I found it somewhat boring,1,1,2,2,1,1,2,1,"2, 4",1,2,23
263,1,Completed,1,1,1,Alberta,2,4,5,1,1,2,3,2,1,3,3,1,"BrandX, Munchies, Doritos","2, 6","Lay's:2, Kettle Brand:7",5,5,10,1,2,1,5,"4, 5, 5, 5, 5, 5",I really appreciated how the ad highlighted the fun aspect of snacking with friends and family. It felt relatable and encouraged me to try new flavors.,4,1,2,2,2,3,3,1,"2, 3, 4",1,2,36
223,1,Completed,1,1,5,Ontario,5,3,1,2,1,2,3,2,1,4,3,1,"Ranchritos, PopChips","3, 7","Pringles:9, Herr's:8",5,5,9,1,8,1,5,"5, 2, 4, 5, 5, 5","The commercial showed the product in various scenarios, suggesting it's a great snack for parties, movie nights, and quick bites at home. It was quite convincing.",6,1,1,2,1,1,2,1,"1, 2, 4",1,4,12.2
756,1,Completed,1,1,5,Quebec,5,5,5,5,5,3,4,2,2,3,3,0,"Ruffles, OnionRings","1, 2, 7","Brand X:2, Lay's:5, Herr's:7",4,4,7,,,,,,,,2,2,4,1,2,3,1,"1, 3, 4",1,2,10.2
